Tree_ID,E,N,Height_m,Crown_Diameter_m
1,2612750.1596875,1266073.195625,291.7,4.51
2,2612753.48,1266073.43,291.7,1.95
3,2612772.296666667,1266007.0883333334,289.15,4.37
4,2612264.1675,1266150.695625,288.23,3.19
5,2612189.591111111,1266117.8744444444,287.64,3.39
6,2612261.105,1266152.3526190475,287.85,5.17
7,2612228.136779661,1266080.557118644,286.61,4.33
8,2612261.850481928,1266145.2974698795,286.44,5.14
9,2612696.4383333335,1266013.2573809524,286.43,5.17
10,2612245.03,1266092.9744444443,285.93,3.78
11,2612247.626226415,1266074.7979245281,285.85,4.11
12,2612220.37,1266082.8099999998,285.41,2.82
13,2612236.5413207547,1266173.467735849,285.41,4.11
14,2612794.1711764704,1266027.0182352941,285.32,2.33
15,2612201.32375,1266116.33625,285.31,2.26
16,2612219.5966666667,1266087.73,285.27,2.19
17,2612113.827826087,1266163.4626086955,285.23,3.83
18,2612235.968095238,1266110.4776190475,285.16,2.59
19,2612209.415185185,1266158.365185185,285.07,4.15
20,2612106.473243243,1266129.1056756757,285.05,3.43
21,2613264.33,1266089.03,285.0,1.78
22,2612688.3162068967,1266021.2575862068,284.93,3.04
23,2612247.1823809524,1266089.287142857,284.79,2.59
24,2612739.753809524,1266003.2395238094,284.7,3.66
25,2612111.9864102565,1266260.506923077,284.66,3.52
26,2612252.8633333333,1266137.655,284.62,4.37
27,2612759.112352941,1266004.6652941175,284.59,2.33
28,2613175.4267741935,1266890.1558064516,284.59,7.02
29,2612202.855,1266143.9091666667,284.58,2.76
30,2612667.2734782607,1266020.734347826,284.52,2.71
31,2613258.8889595377,1266817.7161271675,284.52,7.42
32,2612115.757777778,1266197.5188888889,284.48,5.35
33,2612258.3386956523,1266085.7778260869,284.44,2.71
34,2612204.0376923075,1266140.2376923077,284.41,2.03
35,2612229.3966666665,1266163.4538095237,284.38,2.59
36,2612219.5829411764,1266076.5476470587,284.36,2.33
37,2612727.23,1266028.6118181818,284.35,2.65
38,2612638.11,1266008.43,284.27,2.82
39,2613246.3750617285,1266729.139876543,284.18,7.18
40,2612239.2855555555,1266168.9855555554,284.15,2.39
41,2612242.9211764704,1266161.7535294117,284.15,3.29
42,2612278.452222222,1266222.1337037035,284.15,2.93
43,2612640.38,1266005.055,284.15,2.52
44,2612789.505362319,1266005.698115942,284.12,4.69
45,2612794.2876923075,1266064.853076923,284.12,2.88
46,2612245.866363636,1266158.3845454545,284.09,1.87
47,2612134.5633333335,1266335.8077777778,284.07,3.78
48,2612190.444285714,1266132.4776190475,284.06,2.59
49,2612158.98,1266318.43,284.04,1.95
50,2612107.163333333,1266241.6633333333,284.03,2.19
51,2612110.099047619,1266185.1442857143,283.99,3.66
52,2612279.460769231,1266234.1223076922,283.97,2.03
53,2612260.5818518517,1266088.5225925925,283.96,2.93
54,2612126.3014285713,1266199.6919047618,283.95,2.59
55,2612302.4713793104,1266187.2231034483,283.88,3.04
56,2612776.1744444445,1266032.93,283.87,2.39
57,2612706.3133333335,1266038.7355555554,283.81,2.39
58,2612722.0514285713,1266042.1085714286,283.71,2.11
59,2612201.98,1266232.291111111,283.7,2.39
60,2613243.252727273,1266726.3845454545,283.67,3.74
61,2612298.435128205,1266179.7376923077,283.64,3.52
62,2612710.69875,1266039.33625,283.61,2.26
63,2612130.2684615385,1266289.006923077,283.57,2.03
64,2612278.1977419355,1266225.3009677418,283.56,3.14
65,2612439.1871428574,1266117.1871428571,283.52,3.34
66,2612675.452222222,1266051.2077777777,283.52,2.39
67,2612534.805,1266014.805,283.47,2.52
68,2612520.53,1266013.78,283.42,3.09
69,2612719.960769231,1266037.7376923077,283.42,2.03
70,2612273.0425,1266136.4508333332,283.33,2.76
71,2612318.7496078433,1266625.6015686274,283.33,5.7
72,2612692.08,1266050.755,283.33,2.52
73,2612141.655,1266437.18,283.28,2.52
74,2612306.17,1266187.89,283.28,2.82
75,2612437.653076923,1266113.1992307692,283.27,2.03
76,2612162.98,1266243.68,283.26,2.52
77,2612686.2981818183,1266018.6118181818,283.25,2.65
78,2612224.3453846155,1266166.8915384614,283.24,2.03
79,2612539.413333333,1266013.93,283.24,3.09
80,2612143.2152941176,1266440.5770588235,283.22,4.65
81,2612405.0836585364,1266116.4909756097,283.21,3.61
82,2612782.23,1266001.166842105,283.67,2.46
83,2612392.1764285713,1266125.412142857,283.2,2.99
84,2612323.8378431373,1266307.1456862744,283.17,4.03
85,2612906.48,1266217.287142857,283.17,2.11
86,2612657.0633333335,1266043.1442857143,283.16,2.59
87,2612310.9096875,1266288.1721875,283.15,4.51
88,2612734.43,1266105.4633333334,283.1,2.19
89,2612529.9748979593,1266019.3381632653,283.04,3.95
90,2612394.7508333335,1266160.7008333332,283.03,2.76
91,2612273.849047619,1266220.310952381,282.99,2.59
92,2612396.98,1266134.5436363635,282.99,2.65
93,2612902.8992307694,1266080.099230769,282.99,4.55
94,2612730.0395238097,1266076.3823809524,282.98,3.66
95,2612404.48,1266128.537142857,282.94,2.11
96,2612433.753809524,1266111.7633333332,282.89,2.59
97,2612194.87516129,1266378.6074193548,282.78,3.14
98,2612419.3633333333,1266103.5966666667,282.71,2.19
99,2612487.093095238,1266129.775238095,282.66,5.17
100,2612679.7157142856,1266032.1871428571,282.66,3.34
101,2612742.960769231,1266033.506923077,282.64,2.03
102,2612305.933703704,1266176.2448148148,282.62,2.93
103,2612390.136976744,1266300.7439534883,282.6,3.7
104,2612146.3966666665,1266437.7633333332,282.59,1.95
105,2612178.3912903224,1266297.5912903226,282.58,3.14
106,2612109.9652941176,1266354.8711764705,282.56,2.33
107,2612191.5633333335,1266223.5633333332,282.56,2.19
108,2612334.4142105263,1266172.1405263157,282.56,2.46
109,2612480.03,1266137.13,282.55,2.19
110,2612530.265714286,1266005.0014285713,282.53,2.11
111,2612902.0021518986,1266238.4046835443,282.47,5.01
112,2612737.28,1266108.905,282.43,2.52
113,2612681.612352941,1266008.3417647057,282.4,2.33
114,2612514.48,1266022.58625,282.36,2.26
115,2612440.8352631577,1266107.4036842105,282.34,2.46
116,2612298.89875,1266598.3924999998,282.29,5.05
117,2612733.444285714,1266013.9061904761,282.28,2.59
118,2612311.641764706,1266170.7535294117,282.24,2.33
119,2612810.206744186,1266045.406744186,282.14,3.7
120,2613136.5216666665,1266163.2425,282.14,3.91
121,2612663.9204761903,1266043.0966666667,282.13,2.59
122,2612387.163333333,1266132.7633333332,282.12,2.19
123,2612379.8371428573,1266192.7514285713,282.09,2.11
124,2612158.73,1266200.7355555554,282.08,2.39
125,2613356.4175,1266098.726875,282.07,3.19
126,2612698.3133333335,1266097.5341666667,282.04,2.76
127,2612992.763333333,1266189.1855555554,282.04,3.78
128,2612756.806923077,1266014.3146153844,282.02,2.03
129,2612155.355,1266229.98,282.01,2.52
130,2612181.319285714,1266372.2692857143,281.99,2.99
131,2612140.148918919,1266481.0516216215,281.97,4.85
132,2612388.207272727,1266185.589090909,281.97,2.65
133,2612404.889090909,1266172.5209090908,281.94,3.74
134,2612267.0966666667,1266231.5966666667,281.93,2.19
135,2612442.5562711866,1266586.24779661,281.93,6.13
136,2612380.252727273,1266139.9527272726,281.92,2.65
137,2612270.012608696,1266366.3213043478,281.91,2.71
138,2612792.753809524,1266081.0490476189,281.86,2.59
139,2612265.3386956523,1266373.1908695651,281.85,2.71
140,2612134.055,1266514.155,281.78,2.52
141,2612713.73,1266030.18,281.77,2.39
142,2612138.177368421,1266484.8510526316,281.75,2.46
143,2613326.804074074,1266300.8929629629,281.73,4.15
144,2612505.0425,1266147.33625,281.72,2.26
145,2612736.0514285713,1266046.037142857,281.72,2.11
146,2612915.4719354836,1266225.0187096773,281.68,4.44
147,2612969.47691358,1266311.3559259258,281.67,5.08
148,2613112.23,1266149.6314925372,281.62,6.53
149,2612814.999230769,1266094.2953846154,281.58,2.88
150,2612183.442121212,1266409.1875757575,281.57,3.24
151,2612507.964375,1266158.726875,281.57,3.19
152,2612144.7138709677,1266551.0429032256,281.5,3.14
153,2612334.9858139534,1266320.0346511628,281.48,3.7
154,2612381.95,1266299.21,281.48,2.82
155,2612384.48,1266144.43,281.48,2.11
156,2612862.7036842103,1266070.2457894736,281.48,2.46
157,2612105.9966666666,1266357.0966666667,281.46,2.19
158,2612905.6025490197,1266075.6162745098,281.46,4.03
159,2612139.73,1266550.5878947368,281.45,3.48
160,2612321.576153846,1266317.93,281.45,2.03
161,2612280.252727273,1266368.589090909,281.43,2.65
162,2612958.4495121953,1266297.5275609756,281.42,5.11
163,2612308.4878125,1266412.3596875,281.39,4.51
164,2612390.134761905,1266152.810952381,281.37,2.59
165,2612749.7036842103,1266062.5089473682,281.37,2.46
166,2612259.333448276,1266234.3093103447,281.35,3.04
167,2612968.9621428573,1266272.5907142856,281.34,2.99
168,2612370.2103921566,1266346.8613725489,281.33,4.03
169,2612929.8089473685,1266309.8510526316,281.33,2.46
170,2612492.612352941,1266141.224117647,281.3,2.33
171,2612677.32375,1266038.02375,281.3,2.26
172,2612502.577826087,1266162.6039130434,281.29,2.71
173,2612141.405,1266484.8924999998,281.27,3.57
174,2612464.8758333335,1266688.8258333332,281.27,2.76
175,2612875.73,1266220.2682352941,281.27,3.29
176,2612687.4175,1266092.43,281.25,2.26
177,2612970.8604347827,1266282.3647826086,281.25,2.71
178,2612873.925652174,1266058.4879710143,281.23,4.69
179,2613026.2906060605,1266180.4148484848,281.23,3.24
180,2613040.859032258,1266217.2848387095,281.23,4.44
181,2612680.83,1266089.7966666666,281.22,2.19
182,2612182.9223076925,1266383.1607692307,281.21,2.03
183,2612343.6585714286,1266338.8585714286,281.21,2.59
184,2612396.2127586207,1266180.5506896551,281.21,3.04
185,2612818.413333333,1266091.2466666666,281.2,3.09
186,2612426.48,1266198.43,281.18,2.65
187,2612130.868888889,1266543.8744444444,281.17,2.39
188,2612148.6675,1266466.305,281.15,3.19
189,2612391.3014285713,1266306.4657142856,281.13,2.11
190,2613391.83,1266282.505,281.13,2.52
191,2612398.403076923,1266177.3723076922,281.12,2.88
192,2612165.466842105,1266390.1142105262,281.11,2.46
193,2612489.9633333334,1266145.3633333333,281.11,2.19
194,2612527.5871428573,1266171.387142857,281.11,3.34
195,2612883.532325581,1266203.7904651163,281.11,3.7
196,2612812.6466666665,1266255.4657142856,281.1,3.66
197,2613064.5020588236,1266251.3344117648,281.1,4.65
198,2612431.2195833335,1266593.39875,281.09,3.91
199,2612118.764722222,1266538.916111111,281.07,4.79
200,2612284.1585714286,1266365.6442857143,281.06,2.59
201,2612543.019473684,1266013.4036842105,281.06,2.46
202,2612663.696666667,1266066.13,281.06,2.19
203,2612912.282631579,1266248.1405263157,281.06,2.46
204,2612136.2754545454,1266425.3087878788,281.05,3.24
205,2612388.2855555555,1266292.568888889,281.0,2.39
206,2612799.765714286,1266465.412142857,280.99,4.22
207,2612351.779180328,1266339.667704918,280.97,4.41
208,2612359.33,1266339.3633333333,280.96,2.19
209,2612913.794102564,1266077.147948718,280.95,3.52
210,2612190.82375,1266369.33625,280.94,2.26
211,2612421.849047619,1266193.8823809524,280.94,2.59
212,2612896.4935135134,1266042.8624324324,280.94,4.85
213,2612882.23,1266080.1415384614,280.93,2.88
214,2613324.0191566264,1266296.6107228915,280.93,5.14
215,2612518.515714286,1266165.787142857,280.92,2.11
216,2612336.952222222,1266306.318888889,280.91,2.93
217,2612674.3057575757,1266060.733030303,280.91,3.24
218,2612464.8878947366,1266685.3510526316,280.9,2.46
219,2612717.9908695654,1266108.4952173913,280.87,2.71
220,2612707.841111111,1266057.2355555554,280.86,2.39
221,2612509.5605084747,1266170.2435593219,280.82,4.33
222,2612164.4966666666,1266986.8633333333,280.81,2.19
223,2612238.03,1266787.4466666665,280.81,3.09
224,2613324.621891892,1266202.0516216215,280.81,3.43
225,2612123.8014285713,1266259.822857143,280.8,2.11
226,2613022.6510526314,1266182.772105263,280.8,2.46
227,2612697.5829411764,1266540.1064705881,280.78,3.29
228,2612346.5871428573,1266326.0626530612,280.74,3.95
229,2613039.007777778,1266214.4855555554,280.74,2.39
230,2612153.164782609,1266434.3647826086,280.72,2.71
231,2612106.784347826,1266433.973478261,280.71,3.83
232,2612269.0376923075,1266378.006923077,280.71,2.03
233,2612871.4223076925,1266220.1415384614,280.66,2.88
234,2612954.73,1266309.8123529411,280.65,2.33
235,2612273.23,1266376.68,280.64,2.11
236,2612718.5871428573,1266106.0014285713,280.63,1.49
237,2612260.000491803,1266345.405409836,280.62,4.41
238,2612919.466842105,1266216.9036842105,280.62,3.48
239,2612127.957272727,1266619.1118181818,280.59,1.87
240,2612813.444285714,1266205.322857143,280.59,2.11
241,2612143.4085714286,1266328.037142857,280.57,2.11
242,2612853.112352941,1266254.0770588235,280.55,2.33
243,2612430.255,1266206.105,280.52,2.52
244,2612782.9880645163,1266380.0106451612,280.52,3.14
245,2612451.7754545454,1266227.68,280.51,2.65
246,2612704.98,1266011.93,280.51,2.11
247,2613212.284054054,1266910.8218918918,280.51,3.43
248,2613331.8966666665,1266200.8221568626,280.51,4.03
249,2612840.88625,1266073.8675,280.49,2.26
250,2612901.9142105263,1266074.5615789474,280.46,2.46
251,2612983.5829411764,1266307.5770588235,280.45,2.33
252,2612154.526875,1266462.476875,280.44,3.19
253,2612384.366363636,1266391.7027272726,280.43,3.24
254,2612659.694285714,1266024.072857143,280.43,2.11
255,2612142.5414754096,1266475.6759016393,280.42,4.41
256,2612954.5560869565,1266313.8213043478,280.42,2.71
257,2613043.6585714286,1266952.1442857143,280.42,2.11
258,2612835.847647059,1266103.635882353,280.4,2.33
259,2612816.1744444445,1266054.8744444444,280.39,2.39
260,2612907.024117647,1266196.3711764705,280.39,2.33
261,2612984.93,1266237.13,280.39,2.19
262,2613090.1439344264,1266224.3890163933,280.39,6.23
263,2612788.466842105,1266105.4036842105,280.38,2.46
264,2612807.5984210526,1266039.0878947368,280.37,2.46
265,2612922.806923077,1266088.0838461537,280.35,4.98
266,2612695.9223076925,1266044.353076923,280.34,2.03
267,2612762.3371428573,1266344.4442857143,280.34,4.72
268,2612241.9118181816,1266790.3845454545,280.33,1.87
269,2612438.6537288134,1266214.9554237288,280.33,4.33
270,2613220.14,1266829.395,280.32,5.64
271,2612802.8453846155,1266049.7184615384,280.3,2.88
272,2612270.23,1266350.18,280.29,1.95
273,2612361.6247368422,1266352.9036842105,280.28,2.46
274,2612898.3966666665,1266264.8402564102,280.28,3.52
275,2612939.23,1266096.8675,280.28,3.57
276,2612677.9591666665,1266107.6175,280.27,2.76
277,2612804.5818518517,1266101.078148148,280.26,2.93
278,2613052.5525806453,1266987.182688172,280.26,5.44
279,2612769.48,1266497.5942857142,280.25,4.72
280,2612444.53,1266278.63,280.22,2.19
281,2612311.2734782607,1266409.038695652,280.21,2.71
282,2612391.153076923,1266289.0582051282,280.21,3.52
283,2612242.858205128,1266787.1992307692,280.2,3.52
284,2612732.136779661,1266414.8537288136,280.2,4.33
285,2612802.8453846155,1266468.6735897434,280.2,3.52
286,2612286.9085714286,1266391.787142857,280.19,2.11
287,2612445.019473684,1266222.377368421,280.19,2.46
288,2612898.0514285713,1266070.5014285713,280.19,2.11
289,2612892.2197959186,1266239.0218367346,280.17,3.95
290,2612887.832739726,1266224.642328767,280.16,4.82
291,2613155.8646153845,1266869.103076923,280.16,2.88
292,2612459.48,1266596.4855555554,280.14,4.15
293,2612527.466842105,1266183.2984210525,280.14,2.46
294,2612525.137407407,1266185.7818518518,280.12,2.93
295,2612976.763333333,1266285.8633333333,280.12,2.19
296,2612442.38625,1266218.8675,280.09,2.26
297,2612741.957272727,1266056.748181818,280.08,2.65
298,2612917.5457894737,1266099.43,280.08,2.46
299,2612119.0008333335,1266592.8570833332,280.07,3.91
300,2612891.8528070175,1266255.0966666667,280.07,4.26
301,2612726.6570833335,1266305.0341666667,280.06,5.53
302,2613192.6247368422,1266802.535263158,280.06,2.46
303,2613043.796666667,1266229.23,280.04,2.19
304,2613046.700588235,1266208.724117647,280.04,2.33
305,2612447.5525806453,1266789.7041935483,280.03,3.14
306,2613372.491904762,1266248.5014285713,280.03,2.59
307,2613372.82375,1266251.89875,280.03,2.26
308,2612270.589375,1266411.27375,280.02,3.19
309,2613387.6883333335,1266264.3133333332,280.01,4.37
310,2612645.921780822,1266726.840958904,279.99,4.82
311,2612807.89,1266092.65,279.99,2.82
312,2612857.6982539683,1266304.533174603,279.99,4.48
313,2612578.663333333,1266669.9022222222,279.98,5.35
314,2612860.45,1266185.53,279.96,2.82
315,2612288.1618181816,1266399.089090909,279.93,2.65
316,2612157.6466666665,1266555.2216666667,279.89,2.76
317,2612339.9827472526,1266632.43,279.89,5.38
318,2612662.4358823528,1266014.9594117648,279.88,2.33
319,2612538.0871428573,1266201.4061904761,279.87,2.59
320,2612434.4982926827,1266340.8690243901,279.85,3.61
321,2612519.196666667,1266176.5633333332,279.85,2.19
322,2612477.821666667,1266399.8216666665,279.84,4.37
323,2612746.73,1266044.3123529411,279.84,2.33
324,2613249.43,1266841.03,279.84,2.19
325,2612374.5376923075,1266197.6607692307,279.83,2.03
326,2613057.013333333,1266246.0466666666,279.83,3.09
327,2613060.3728571427,1266246.9657142856,279.83,2.11
328,2612279.8453846155,1266398.0453846154,279.79,2.03
329,2612435.816956522,1266271.538695652,279.79,2.71
330,2613078.123442623,1266246.7414754098,279.79,4.41
331,2612520.78,1266667.4549999998,279.78,2.52
332,2612656.311395349,1266337.43,279.78,3.7
333,2612830.6704761903,1266388.1264285713,279.77,5.17
334,2613141.6510526314,1266813.43,279.77,2.46
335,2612554.214848485,1266199.7178787878,279.76,3.24
336,2612471.0355555555,1266392.4022222222,279.75,3.39
337,2612109.841111111,1266589.68,279.73,2.39
338,2612618.425652174,1266594.234347826,279.71,2.71
339,2612994.5425,1266289.52375,279.7,2.26
340,2612480.93,1266613.74,279.69,3.99
341,2612458.3526415094,1266623.7507547168,279.68,4.11
342,2612774.5461764704,1266349.5402941175,279.68,4.65
343,2612899.787142857,1266211.6871428571,279.68,3.34
344,2613019.0984210526,1266187.0878947368,279.66,2.46
345,2612379.3341666665,1266383.5341666667,279.64,2.76
346,2612833.23,1266333.93,279.64,2.93
347,2612231.73,1266726.43,279.63,5.32
348,2612581.1213043476,1266142.43,279.63,2.71
349,2612389.263333333,1266376.13,279.62,2.19
350,2612983.73,1266270.18,279.62,2.99
351,2612852.76125,1266072.71125,279.6,2.26
352,2612878.4175,1266100.5282142856,279.6,4.22
353,2613158.3966666665,1266783.9925,279.59,2.76
354,2612990.092318841,1266201.8647826086,279.58,4.69
355,2612863.73,1266194.98,279.55,3.57
356,2612979.33,1266211.3966666665,279.55,2.19
357,2612388.3966666665,1266379.305,279.54,3.39
358,2612685.8770588236,1266566.2045098038,279.53,4.03
359,2612774.320909091,1266494.786060606,279.53,4.58
360,2612547.9633333334,1266740.7633333332,279.52,2.19
361,2612925.2845454547,1266336.5209090908,279.51,4.18
362,2612825.6894594594,1266299.7678378378,279.5,3.43
363,2612882.1823809524,1266100.9776190475,279.49,2.59
364,2612888.6675,1266044.9716666667,279.49,2.76
365,2613054.6510526314,1266881.0089473682,279.49,2.46
366,2612832.5829411764,1266330.5770588235,279.48,2.33
367,2612982.6146153845,1266274.3146153844,279.48,2.03
368,2612839.2091666665,1266084.9508333332,279.47,2.76
369,2612431.355,1266337.2216666667,279.43,1.95
370,2612350.0566666666,1266658.51,279.42,4.89
371,2612376.0002702703,1266370.0786486487,279.42,3.43
372,2613016.6845454546,1266296.248181818,279.41,2.65
373,2612415.78,1266323.18,279.37,2.52
374,2612732.690526316,1266319.0878947368,279.37,3.48
375,2612928.9345454546,1266284.3618181818,279.37,2.65
376,2613238.921666667,1266796.93,279.37,4.37
377,2612143.73,1266542.6691304347,279.34,2.71
378,2613334.7644827585,1266203.8437931035,279.55,3.04
379,2612137.83,1266542.1966666665,279.33,3.09
380,2612802.648918919,1266255.7948648648,279.33,3.43
381,2612996.5829411764,1266289.6652941175,279.33,2.33
382,2612525.952222222,1266372.5807936508,279.31,4.48
383,2612910.6865217392,1266319.538695652,279.31,2.71
384,2612565.4633333334,1266526.3966666665,279.3,3.09
385,2613287.2036842103,1266790.877368421,279.29,2.46
386,2612742.118888889,1266114.1244444444,279.28,2.39
387,2613398.23,1266281.3274358974,279.28,3.52
388,2612855.849047619,1266060.1204761905,279.27,3.66
389,2612594.333448276,1266664.102413793,279.26,3.04
390,2612943.8371428573,1266105.9657142856,279.26,2.11
391,2613271.44875,1266774.805,279.26,2.26
392,2612448.1585714286,1266262.572857143,279.25,2.11
393,2612284.841111111,1266423.68,279.24,2.39
394,2612459.0254545454,1266250.1345454545,279.24,2.65
395,2612661.472424242,1266354.323939394,279.24,3.24
396,2612773.716842105,1266122.1010526316,279.24,3.48
397,2612909.23,1266325.582173913,279.24,2.71
398,2613217.110952381,1266826.43,279.24,2.59
399,2612221.640714286,1266623.162142857,279.23,2.99
400,2612386.705,1266519.505,279.23,2.52
401,2612563.6925,1266553.1424999998,279.23,3.57
402,2612389.5966666667,1266369.6744444445,279.22,3.78
403,2612735.0481818183,1266285.248181818,279.22,5.61
404,2612180.653076923,1266574.1223076922,279.21,2.03
405,2612203.901875,1266672.633125,279.21,3.19
406,2612575.4597297297,1266671.3354054054,279.21,3.43
407,2612673.32375,1266105.1175,279.21,2.26
408,2612365.660232558,1266675.1160465116,279.18,3.7
409,2612692.242820513,1266111.8274358974,279.17,3.52
410,2613162.859032258,1266796.0429032256,279.17,3.14
411,2612163.73,1266565.1633333333,279.16,3.09
412,2612776.105,1266118.18,279.16,2.26
413,2613280.6434615385,1266777.5165384614,279.16,4.07
414,2612882.8089473685,1266063.8510526316,279.15,2.46
415,2612836.991904762,1266330.4776190475,279.14,2.59
416,2612916.8133333335,1266121.2633333332,279.14,2.39
417,2612151.73,1266558.1204761905,279.13,2.59
418,2612180.48,1266582.43,279.13,2.39
419,2612673.32375,1266464.02375,279.13,2.26
420,2612997.73,1266273.68,279.13,2.26
421,2612667.1146153845,1266346.5453846154,279.12,2.03
422,2612493.6381632653,1266608.287142857,279.09,3.95
423,2612645.716842105,1266323.9563157894,279.09,3.48
424,2612567.98,1266223.68,279.08,2.39
425,2612546.624230769,1266775.5646153844,279.05,4.07
426,2612734.012608696,1266428.43,279.05,2.71
427,2613059.849047619,1266271.6561904761,279.05,3.66
428,2612540.6711764704,1266745.7682352941,279.04,3.29
429,2612815.519473684,1266235.6405263157,279.04,2.46
430,2612875.48,1266102.73,279.04,2.52
431,2613091.889090909,1266217.6572727272,279.04,2.65
432,2612909.5633333335,1266029.78,279.03,3.09
433,2612689.1247368422,1266550.9036842105,279.02,2.46
434,2612771.0966666667,1266758.9633333334,279.02,2.19
435,2613224.819285714,1266822.2335714286,279.02,2.99
436,2612564.8830612246,1266748.1646938776,279.01,3.95
437,2613128.524117647,1266882.4888235293,278.99,2.33
438,2612601.82375,1266351.1175,278.98,2.26
439,2612283.2425,1266428.5925,278.96,3.57
440,2613081.8878947366,1266246.9387719298,279.14,4.26
441,2613342.23,1266198.23,278.95,2.19
442,2612233.499230769,1266549.006923077,278.94,2.03
443,2613004.3966666665,1266296.8823809524,278.94,2.59
444,2612414.6906741573,1266423.3401123595,278.93,5.32
445,2613009.19875,1266283.305,278.93,3.19
446,2612553.01,1266361.0433333332,278.92,4.89
447,2612768.7463934426,1266228.774262295,278.92,4.41
448,2612940.144893617,1266302.8023404256,278.92,3.87
449,2612199.757777778,1266671.9577777777,278.91,2.39
450,2612500.524117647,1266110.4888235293,278.91,2.33
451,2612622.826153846,1266289.6223076922,278.91,2.88
452,2612837.112352941,1266334.4888235293,278.9,2.33
453,2612349.9558064514,1266532.5106451612,278.89,3.14
454,2612848.0457894737,1266265.772105263,278.89,2.46
455,2613078.207272727,1266270.9603030302,278.89,4.58
456,2612785.8615789474,1266261.324736842,278.88,2.46
457,2612922.7855555555,1266119.68,278.88,2.39
458,2613244.7478571427,1266795.8407142856,278.88,2.99
459,2612534.7398039214,1266359.2339215686,278.87,4.03
460,2612673.0514285713,1266090.6085714286,278.87,2.11
461,2613233.457272727,1266863.0209090908,278.86,3.74
462,2612716.9978571427,1266307.7425,278.85,4.22
463,2612744.0633333335,1266415.4577777777,278.85,3.39
464,2612936.610952381,1266324.6442857143,278.85,2.59
465,2612462.2082608696,1266051.234347826,278.83,2.71
466,2613220.3728571427,1266913.3942857143,278.83,2.11
467,2612559.753809524,1266224.3347619048,278.82,2.59
468,2612685.4695833335,1266555.9925,278.82,3.91
469,2613061.505,1266875.255,278.82,2.52
470,2613225.5966666667,1266880.8966666665,278.82,2.19
471,2612149.944285714,1266553.322857143,278.81,2.11
472,2612305.1332258065,1266579.5751612904,278.81,3.14
473,2612390.5403448273,1266525.5162068964,278.81,3.04
474,2612518.98,1266481.43,278.8,2.26
475,2612564.502727273,1266676.1572727272,278.8,2.65
